"","id","group","age","gender","ic_scoops","ic_rt","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39"
"784", 308,2,47.97617,"f",20.029126,318.8016,3,2,5,3,3,2,3,2,4,4,3,2,2,4,3,1,4,2,5,3,4,2,4,5,3,2,1,4,5,3,2,1,5,5,3,3,2,4,5
"785", 101,2,54.42225,"f",14.040358,400.8114,1,4,4,2,2,1,4,1,1,3,1,4,1,2,1,3,3,2,3,1,4,2,1,2,4,1,3,3,2,4,1,5,4,2,2,1,2,4,3
"786", 729,2,51.83746,"m",18.490379,403.2931,2,1,2,5,1,1,1,1,5,1,3,2,2,2,2,1,2,1,3,2,3,2,2,5,4,2,1,3,4,1,3,1,5,3,1,2,2,3,1
"787", 662,2,54.43694,"m",13.336822,398.9848,1,1,2,2,5,3,2,5,3,4,3,1,4,3,4,2,3,2,1,2,3,1,2,2,3,1,4,3,1,4,3,1,2,4,3,2,3,4,1
"788", 329,2,26.85547,"m",22.973712,381.1354,1,3,1,1,3,1,5,2,1,1,1,5,2,1,1,3,3,1,1,1,1,5,3,1,1,1,5,1,1,2,1,5,1,2,1,1,4,2,2
"789", 661,2,48.65502,"m",24.568225,451.1590,1,3,3,3,4,1,3,5,5,2,1,5,4,5,1,1,3,3,3,1,2,4,3,5,2,1,5,3,4,2,1,4,3,5,3,2,4,4,3
"790", 208,2,54.05436,"m",23.009881,377.4409,4,2,3,2,3,4,1,3,1,4,4,1,4,3,4,3,4,2,2,4,1,2,3,3,5,4,1,4,1,5,4,3,3,1,3,2,1,2,3
"791", 404,2,46.29943,"m",10.510333,383.6306,1,2,1,2,4,2,3,3,2,2,1,2,4,1,2,3,3,4,2,2,1,3,4,1,1,1,1,5,2,4,1,1,3,5,4,3,2,4,2
"792", 249,2,53.85805,"f",14.004186,481.3536,3,3,3,5,4,2,2,1,5,3,2,5,1,4,1,3,3,1,2,2,3,4,2,5,1,2,3,3,3,3,2,2,3,1,3,1,2,2,4
"793", 756,2,26.42726,"m",24.194780,414.0208,1,4,4,3,2,1,3,1,3,4,1,2,1,3,1,4,3,1,3,2,3,3,2,5,5,1,3,2,4,5,1,3,2,1,5,1,2,3,4
"794", 752,2,40.58290,"m",25.361324,358.3567,2,3,1,3,1,3,2,2,5,1,2,1,1,1,1,2,2,1,5,2,3,1,1,4,1,3,3,1,5,1,2,2,5,1,1,2,3,1,1
"795", 733,2,31.32448,"nb",23.435413,345.8689,1,3,2,3,1,2,1,3,2,4,1,2,1,1,4,1,2,1,2,2,2,3,3,3,3,4,4,1,2,2,3,3,4,3,3,2,2,1,1
"796", 274,2,25.83674,"m",24.308344,457.6750,1,2,3,2,4,1,4,4,4,3,1,3,3,3,1,4,2,3,2,1,2,4,3,3,3,1,3,2,5,3,1,2,3,3,1,2,4,2,1
"797", 894,2,18.34101,"f",22.082131,311.8049,1,4,2,3,5,2,4,5,4,2,1,3,4,2,1,3,1,3,3,2,2,1,3,2,1,1,4,5,2,1,1,1,2,4,1,1,1,4,2
"798", 888,2,28.13541,"m",17.057846,434.0050,1,3,2,2,4,1,1,3,1,1,1,3,2,1,1,3,2,2,2,1,3,1,4,2,1,1,2,3,4,1,1,2,3,4,1,1,1,1,2
"799", 165,2,47.50595,"f",12.547924,317.4599,1,3,2,4,2,2,3,1,1,2,1,4,4,1,2,4,3,4,2,1,3,3,1,1,3,2,3,2,2,3,1,3,1,2,2,1,4,3,3
"800", 871,2,51.32299,"m",11.864178,350.9838,1,4,3,1,1,2,3,1,1,3,3,3,3,3,2,4,1,2,1,1,1,3,3,1,3,2,3,4,1,4,1,3,1,3,4,1,3,5,3
"801", 792,2,51.67206,"f",14.568885,456.5158,1,3,3,3,3,1,2,2,3,3,3,2,4,2,3,3,3,2,1,2,4,2,3,3,2,2,3,4,4,2,2,3,3,2,3,3,2,2,2
"802", 492,2,45.57286,"m",25.230631,477.5001,2,1,4,3,2,1,2,3,4,3,2,2,2,5,2,2,2,1,3,3,3,3,3,3,5,2,2,3,2,5,1,1,3,1,2,1,1,1,4
"803", 905,2,26.21078,"m",23.006746,377.8077,2,3,5,1,5,1,5,4,2,3,1,5,4,4,1,4,5,4,1,1,1,3,4,1,5,4,3,5,1,4,1,5,1,4,5,2,5,5,4
"804", 522,2,42.67453,"m",16.267688,406.1590,2,2,5,1,1,1,3,2,2,5,2,2,1,4,1,3,3,1,2,2,1,2,2,1,4,1,3,3,1,5,2,3,1,1,4,1,2,4,5
"805", 828,2,48.12296,"m",18.110605,453.7028,3,2,2,3,2,2,2,2,1,4,1,4,2,3,3,1,4,3,2,2,1,2,2,1,4,1,1,2,3,3,1,2,2,4,2,1,1,3,3
"806", 513,2,49.69841,"m",11.449916,456.5143,1,2,2,3,1,2,3,1,1,2,2,3,3,3,2,1,2,2,2,3,2,3,4,4,3,2,1,3,4,3,1,2,2,2,3,2,2,2,3
"807", 824,2,53.89156,"m",11.300978,345.6541,2,4,3,3,1,1,3,1,4,5,3,4,2,3,2,4,4,1,2,2,3,4,1,3,3,4,3,1,1,2,2,4,4,1,3,3,4,1,4
"808", 692,2,21.69195,"m",14.163288,403.0668,1,3,2,4,1,1,3,1,4,3,1,4,2,1,1,5,1,2,3,1,4,2,1,4,1,1,4,1,4,2,1,4,4,1,2,1,5,1,1
"809", 529,2,52.26928,"f",19.880446,488.7523,1,4,5,4,3,1,5,2,4,5,1,3,3,5,1,4,5,4,3,1,5,2,5,4,5,1,3,2,5,4,1,5,3,3,5,2,3,3,5
"810", 595,2,31.98419,"f",18.656339,385.1886,1,3,4,2,1,3,4,1,1,4,2,3,2,4,1,4,5,1,1,1,2,2,1,1,2,3,2,1,1,2,2,3,2,1,3,2,4,1,1
"811", 259,2,51.24309,"f",16.553472,422.5469,1,5,3,3,2,1,4,4,5,2,1,4,4,1,2,2,4,3,4,1,4,5,3,5,4,2,4,3,4,3,1,1,5,3,1,1,5,3,2
"812", 909,2,23.23660,"m",18.865259,443.2665,1,5,2,2,5,1,4,3,3,2,1,4,4,2,1,2,2,2,2,1,2,5,3,4,1,1,3,5,2,2,1,4,2,2,2,1,4,5,2
"813",  29,2,39.16311,"f",21.072825,413.3423,2,4,1,1,4,2,1,1,2,1,2,2,3,2,1,1,1,4,1,2,2,1,3,2,3,2,4,4,2,4,1,4,1,4,2,3,3,3,2
"814", 600,2,54.52499,"m",11.692530,340.9538,1,3,3,4,2,1,4,2,4,3,1,5,1,4,1,4,5,3,3,1,2,4,1,3,2,1,4,1,4,4,1,3,5,2,5,1,3,3,4
"815", 935,2,38.26830,"m",22.765135,280.6721,1,5,4,3,3,1,3,2,4,3,1,2,2,4,1,2,2,1,4,1,3,3,1,4,1,1,3,1,2,4,3,3,4,4,1,1,1,1,2
"816", 829,2,53.73330,"f",23.060669,326.7033,2,1,4,2,3,2,1,4,3,3,1,2,5,4,4,3,1,3,5,3,4,1,4,5,2,1,1,4,4,3,3,1,4,3,1,1,2,5,1
"817", 399,2,46.78481,"m",15.130602,387.0567,2,3,2,2,1,1,5,1,1,2,2,5,1,2,1,5,1,3,4,1,1,5,1,1,2,1,4,2,1,1,4,5,3,3,2,1,4,1,1
"818",  85,2,50.89644,"m",15.946137,427.9655,1,1,2,4,1,1,1,1,4,1,2,1,2,2,1,1,1,1,4,1,3,1,2,5,1,3,1,1,4,1,1,1,2,3,3,1,1,1,1
"819", 642,2,32.45023,"m",12.098687,441.4169,1,3,2,1,2,1,2,2,1,1,2,2,3,1,1,1,2,2,1,2,2,3,4,1,1,1,2,2,1,2,1,2,2,2,2,1,3,3,1
"820", 304,2,27.48211,"m",27.132461,397.9550,2,2,1,5,2,3,4,1,2,4,2,3,2,3,2,2,2,1,3,2,4,4,4,3,1,1,2,1,5,1,1,1,4,2,3,3,4,2,1
"821", 370,2,26.15710,"f",24.789583,324.0108,4,3,3,2,3,3,3,3,2,4,2,3,3,3,4,3,3,2,4,4,3,3,3,4,1,3,2,4,2,1,2,4,1,1,1,4,3,3,3
"822",  99,2,28.50033,"m",18.002251,404.6749,3,5,4,1,3,2,5,2,2,1,1,3,3,1,1,4,2,4,2,4,3,5,4,3,3,2,5,2,2,1,1,4,3,4,1,2,4,1,2
"823", 706,2,40.42216,"f",24.557511,373.2350,2,5,1,4,1,1,4,2,2,3,1,5,5,2,1,2,1,4,3,1,3,3,2,3,2,1,4,2,3,2,1,4,3,2,1,2,3,1,1
"824", 281,2,37.41024,"f",18.791472,348.5568,1,3,4,2,1,1,2,3,2,4,1,2,1,2,1,3,5,1,3,1,3,3,1,1,3,1,4,1,4,5,1,3,4,3,3,1,2,2,3
"825", 155,2,24.02037,"f",18.759597,323.1366,1,2,4,1,4,1,2,3,1,2,1,1,2,2,1,1,3,3,1,1,1,3,3,2,4,1,1,2,2,2,1,1,2,4,3,1,1,1,1
"826", 143,2,23.10562,"m",23.169551,448.6936,2,1,2,1,4,3,2,5,3,2,3,2,5,2,2,1,3,5,3,1,4,2,5,3,1,1,1,3,3,1,1,2,4,3,3,4,1,5,1
"827", 129,2,41.99879,"f",10.153409,365.8382,1,4,3,3,2,1,3,1,2,1,1,4,3,3,1,5,3,2,2,2,1,5,2,4,3,2,4,2,3,2,1,5,2,4,2,1,5,4,1
"828", 928,2,36.98177,"f",23.408155,296.3626,2,3,4,2,4,2,4,2,2,3,2,3,2,1,2,3,2,2,1,1,3,4,1,4,2,2,2,1,2,4,2,5,4,1,3,1,1,1,4
"829", 836,2,23.07888,"m",14.990158,379.7210,1,4,4,2,3,1,2,5,1,2,1,4,5,2,1,2,3,5,3,1,1,2,5,1,3,2,3,4,2,3,1,3,1,3,3,1,2,3,4
"830", 169,2,45.39620,"m",13.942392,256.6441,1,2,1,1,1,1,2,4,1,2,1,2,3,3,1,3,4,3,1,1,1,3,3,1,2,1,2,4,2,2,2,3,1,1,2,1,2,2,2
"831", 737,2,49.03088,"m",10.969153,433.0728,1,1,3,2,3,1,1,5,1,2,2,1,3,2,1,3,2,2,1,1,1,2,2,1,1,1,1,2,1,1,1,2,2,3,3,1,4,3,1
"832", 607,2,54.92112,"m",14.471289,421.2553,2,2,2,2,4,1,2,3,2,1,1,2,2,3,1,3,3,2,2,2,4,1,4,3,1,1,2,4,3,2,2,3,3,2,2,2,3,3,2
"833", 915,2,54.68260,"f",16.385555,492.2171,1,2,1,4,2,2,4,3,3,5,2,4,4,2,1,2,3,2,4,4,4,3,4,5,2,1,2,2,3,2,1,2,3,4,2,3,4,3,1
"834", 822,2,36.30731,"f",17.190530,355.3636,2,4,1,5,2,2,4,3,4,1,2,5,4,1,2,5,1,2,3,4,5,4,3,5,1,2,5,2,5,1,2,3,4,4,4,2,5,3,1
"835", 577,2,50.23976,"m",19.404788,399.9526,3,4,2,2,5,2,3,5,5,2,1,1,4,4,1,3,1,3,2,2,3,3,4,3,3,1,2,3,4,3,1,1,4,4,3,1,1,4,2
"836", 897,2,50.70803,"m",21.699880,509.7931,1,3,1,4,3,2,3,3,5,3,2,3,3,1,2,2,3,2,4,1,5,4,3,5,1,1,3,5,5,1,1,4,4,4,1,1,4,4,3
"837",   7,2,19.82702,"m",21.042593,313.7792,1,1,5,4,4,3,3,2,2,4,2,2,1,5,1,3,3,3,1,1,2,1,3,1,4,3,2,1,3,3,2,3,1,1,5,2,3,2,5
"838",  54,2,52.36380,"m",20.823885,417.5163,3,2,1,2,2,3,3,4,1,1,3,3,2,2,4,3,1,3,1,2,1,4,5,4,2,2,3,4,1,2,1,4,2,3,1,2,2,5,1
"839", 246,2,40.84359,"f",19.833322,423.2209,1,2,4,3,1,1,2,2,4,3,2,2,2,3,2,1,2,2,3,1,5,2,2,5,4,2,1,1,4,2,1,2,4,1,2,1,1,1,5
"840", 251,2,27.94757,"m",18.371049,448.4303,1,5,1,2,2,1,5,3,2,1,1,4,2,4,1,5,1,2,5,1,2,5,4,2,1,2,5,5,3,2,1,4,4,2,1,1,4,3,2
"841", 316,2,46.09240,"m",16.715889,453.0119,4,2,1,3,5,3,4,5,5,2,4,3,5,2,4,5,2,5,4,4,5,5,5,2,1,3,5,2,3,2,3,3,5,4,2,3,3,5,1
"842", 609,2,49.99443,"m",19.258258,309.6083,2,2,3,2,3,1,3,2,2,3,1,3,4,4,1,4,2,2,3,1,2,4,2,2,4,1,2,2,3,2,1,3,3,2,4,1,3,1,4
"843", 196,2,19.80990,"m",21.241144,474.7731,4,4,1,2,2,4,2,1,3,3,3,2,3,3,3,2,3,3,3,4,3,4,3,3,1,3,4,3,2,1,2,3,4,2,1,2,2,2,3
"844", 804,2,18.50432,"m",20.722475,398.2681,1,2,4,2,5,3,1,5,3,5,2,2,2,5,1,3,3,5,4,4,3,4,5,3,4,2,1,3,3,5,3,4,2,3,5,1,2,4,5
"845", 269,2,45.70356,"m",14.912853,391.5881,3,2,2,1,4,2,1,3,1,1,2,2,3,2,1,3,3,1,1,3,2,3,3,1,3,2,2,4,2,1,1,2,1,3,1,1,2,2,1
"846", 450,2,33.10423,"m",19.029539,338.7005,1,2,3,1,3,1,3,3,1,3,1,2,3,5,1,2,3,1,1,1,3,2,1,1,3,1,3,2,1,3,1,2,1,3,3,1,2,1,5
"847", 690,2,40.71339,"f",18.510027,414.1722,3,5,4,5,1,2,2,2,5,3,1,4,3,3,3,4,2,1,5,2,4,3,1,5,3,3,3,3,5,4,3,3,5,1,2,3,3,1,4
"848", 946,2,19.04598,"m",18.121832,420.4008,1,5,5,2,2,2,4,2,3,3,2,5,3,5,2,5,4,2,4,2,1,4,1,4,3,3,5,2,1,5,2,5,3,3,3,1,2,1,3
"849", 976,2,25.95498,"f",22.793201,409.6126,2,4,5,1,5,1,3,5,1,4,1,1,5,4,3,3,3,5,1,1,1,3,5,2,2,1,1,5,1,4,2,1,2,4,4,2,2,3,3
"850", 407,2,32.34019,"f",19.372128,390.9216,4,1,4,1,4,4,2,3,3,4,2,1,4,4,3,2,3,5,2,4,2,3,2,3,5,1,4,2,3,3,2,1,2,3,3,3,1,2,3
"851", 117,2,35.67798,"f",18.966482,366.0424,1,3,1,3,3,1,3,4,3,1,1,3,3,3,1,3,2,3,1,1,1,5,3,3,1,1,2,4,3,3,1,2,3,3,3,1,3,5,3
"852", 115,2,31.58821,"m",22.670185,341.6099,4,2,2,3,3,3,4,3,3,1,3,4,5,1,4,4,3,3,2,3,2,2,5,4,1,3,4,4,2,3,2,3,1,4,2,4,3,5,3
"853", 191,2,25.21659,"f",20.274457,263.6259,1,2,2,1,4,2,3,2,2,3,2,2,1,4,1,1,3,2,4,2,2,2,3,3,3,1,2,2,4,2,1,2,3,2,3,2,2,4,2
"854",  16,2,28.83087,"f",19.566829,345.2013,4,1,3,5,1,2,1,2,2,3,2,3,2,3,1,2,5,4,3,1,2,3,3,3,4,2,1,2,3,3,1,3,3,2,4,1,3,2,4
"855", 892,2,50.05108,"m",15.867959,371.6437,1,4,1,2,2,2,4,1,1,1,2,4,3,2,1,3,1,3,2,3,2,3,3,1,1,1,4,2,1,1,2,4,1,3,1,1,5,4,3
"856", 997,2,54.11676,"m",19.742474,429.8279,1,2,3,3,3,1,4,2,2,1,1,5,4,4,2,4,3,2,1,1,3,4,4,1,1,1,5,3,1,4,1,3,1,2,3,1,2,3,3
"857", 732,2,28.67237,"f",18.294482,331.4836,1,1,1,1,1,2,2,3,1,2,1,1,1,1,2,1,1,2,2,2,2,1,1,3,1,1,2,1,1,2,1,4,3,1,3,1,1,4,3
"858", 797,2,43.54704,"m",22.264752,439.0995,1,3,1,3,3,1,2,3,3,1,1,1,2,2,1,2,1,1,3,3,3,2,1,3,1,1,1,3,4,2,1,2,3,3,1,1,3,2,1
"859", 739,2,28.70279,"m",25.620254,400.9855,2,4,2,4,2,2,2,2,3,4,1,3,2,2,2,4,1,3,2,3,3,3,1,4,1,2,2,2,2,4,4,3,4,2,4,3,3,1,5
"860", 834,2,18.90091,"m",25.332931,428.1059,3,2,1,2,2,2,1,5,4,4,1,3,3,4,1,2,5,4,3,1,3,3,1,1,4,3,1,2,2,2,2,2,2,3,4,1,1,3,2
"861",  42,2,44.80243,"m", 9.063900,332.5153,1,2,2,3,3,1,3,4,2,2,1,2,2,1,1,3,2,3,4,1,1,3,2,3,3,1,1,2,3,1,1,2,4,3,4,3,1,1,1
"862", 632,2,36.70049,"f",24.185900,226.8135,3,2,3,1,1,4,3,2,4,5,3,5,1,4,4,4,5,1,5,4,2,3,1,5,5,4,3,1,3,4,4,3,3,3,5,4,1,1,5
"863", 184,2,37.42614,"f",19.283011,404.1351,4,1,4,2,3,4,2,5,1,2,2,2,2,1,1,1,3,4,2,3,2,2,4,3,2,4,2,2,1,1,2,1,2,2,2,3,3,3,2
"864", 711,2,39.17549,"m", 7.973328,395.1662,1,5,1,3,1,1,5,4,1,2,1,5,2,1,1,5,3,2,1,1,3,5,4,1,1,1,5,3,1,2,1,5,2,1,1,1,5,1,3
"865",  21,2,21.45073,"m",25.200501,374.5046,1,2,2,3,1,3,2,1,2,1,3,2,2,1,2,1,3,3,2,2,2,2,1,1,1,2,1,1,2,1,2,1,1,3,2,1,2,1,1
"866", 552,2,34.84913,"m",16.504855,431.2198,1,1,1,1,2,1,2,2,4,3,1,2,2,4,1,3,2,2,3,2,3,4,1,3,2,1,2,1,3,1,1,3,1,2,2,1,1,2,1
"867",  61,2,21.38469,"m",23.247287,376.8480,4,4,1,3,2,3,3,5,5,1,4,4,3,1,2,5,1,4,3,3,2,4,4,3,1,3,4,4,2,1,4,4,4,4,1,4,3,3,2
"868", 986,2,32.94074,"m",11.267304,390.8714,3,3,1,4,4,3,2,3,3,2,1,4,4,1,3,1,1,3,4,4,3,2,5,3,2,2,3,3,4,2,3,4,2,3,1,2,2,3,3
"869", 930,2,22.67805,"f",17.788933,386.3287,1,3,2,1,1,1,5,1,2,3,1,3,1,1,1,5,3,1,1,1,3,4,1,1,4,1,4,1,2,2,2,4,3,1,2,1,4,1,1
"870", 657,2,23.61122,"f",14.782267,414.5752,1,1,4,4,3,1,3,5,5,2,1,4,3,5,2,2,4,2,5,1,5,3,5,3,4,1,1,1,4,3,1,2,3,3,5,1,4,4,4
"871", 833,2,18.32815,"nb",25.962913,374.9807,1,1,2,2,4,2,1,1,1,2,1,2,2,3,2,1,4,3,1,2,3,3,1,3,2,2,2,4,2,2,3,2,1,1,2,1,3,1,2
"872", 201,2,32.24057,"f", 8.574604,419.1900,1,3,3,1,3,1,2,3,3,1,1,3,1,3,2,2,2,2,3,3,3,1,3,1,2,3,1,1,3,1,2,2,3,3,3,2,1,2,3
"873", 694,2,29.46756,"m",24.288196,466.4611,1,4,3,4,4,2,3,3,4,1,3,3,1,1,3,2,1,3,5,3,4,2,3,4,1,4,3,4,4,3,2,1,5,2,3,3,3,1,1
"874", 919,2,52.95365,"f",14.187851,474.9783,2,2,3,3,3,1,2,2,3,2,1,1,1,1,1,2,2,3,2,1,2,2,4,2,2,2,3,3,4,2,1,2,5,3,2,1,2,2,1
"875", 389,2,52.74794,"f",16.982368,370.2927,3,2,2,3,2,4,3,1,4,1,3,3,2,1,4,3,1,2,3,4,3,4,2,4,1,3,3,2,2,1,4,3,2,2,1,4,2,3,1
"876", 942,2,20.61628,"f",21.945389,438.7799,1,2,1,3,1,1,2,2,4,3,1,2,1,3,1,3,1,1,4,1,3,2,1,2,3,1,3,1,3,2,1,2,4,1,2,1,2,1,3
"877", 137,2,42.76031,"m",18.531749,423.2046,2,3,2,1,3,2,4,3,4,2,3,3,3,1,2,4,4,4,2,1,1,2,4,2,2,1,5,2,2,2,2,3,1,2,2,4,5,2,1
"878", 608,2,54.65257,"f",14.420191,395.3075,1,4,2,1,1,1,3,2,1,1,3,2,1,2,1,3,2,4,2,1,1,4,1,2,1,1,2,3,2,2,1,3,1,1,2,1,5,1,1
"879", 544,2,50.16270,"m",18.073210,399.5799,1,1,4,2,3,2,4,1,1,2,1,1,4,4,1,3,4,3,3,1,3,2,2,3,3,1,1,3,4,4,1,3,3,2,3,1,2,3,3
"880", 961,2,48.34410,"f",11.871080,412.7217,1,2,2,5,3,2,2,3,3,1,1,1,5,2,1,3,1,5,4,2,2,2,2,1,2,1,1,5,3,3,1,1,3,4,1,1,2,3,3
"881", 965,2,40.26371,"f",18.343387,398.4214,3,2,4,2,5,1,1,4,2,4,2,1,5,2,2,1,1,3,2,1,2,1,4,3,2,3,1,4,5,2,2,1,4,3,3,2,1,3,3
"882", 536,2,45.91790,"f",26.205181,408.7805,1,1,3,3,3,1,1,5,4,2,1,1,3,2,1,1,1,5,3,1,2,3,3,3,2,1,2,4,3,2,1,2,2,5,2,1,4,3,2
"883", 349,2,18.22353,"f",15.698978,420.2653,2,5,1,1,2,2,4,2,1,3,1,4,3,3,3,3,3,2,1,3,1,4,3,2,4,2,3,2,2,4,3,4,1,4,3,3,2,2,3
"884", 984,2,33.97104,"f",13.419201,402.9446,1,3,5,5,1,1,3,2,4,4,1,3,3,5,2,3,3,1,4,1,4,3,2,3,3,1,1,1,4,3,1,3,1,1,3,3,4,3,4
"885", 553,2,20.94565,"m",18.800482,353.7515,4,1,1,3,2,3,2,2,3,1,2,4,2,1,2,4,2,3,4,2,4,3,3,5,2,4,3,4,5,3,4,4,2,2,2,4,1,4,1
"886", 398,2,35.54870,"f",13.966572,414.9076,4,3,3,1,1,3,2,4,1,2,2,1,3,1,3,3,1,2,1,4,1,2,4,2,1,3,1,3,2,3,3,2,2,3,1,3,4,2,1
"887", 862,2,27.29538,"m",18.067638,419.8068,1,1,2,3,3,1,2,3,4,2,1,1,3,1,3,2,3,3,2,2,2,1,3,2,2,2,3,3,3,2,4,2,2,4,3,3,3,4,2
"888", 485,2,32.32102,"f",25.504676,367.3491,1,4,1,3,2,1,2,1,1,3,1,3,1,2,2,4,1,1,3,2,2,2,2,1,2,1,2,1,2,2,1,2,3,3,2,1,5,2,2
"889", 539,2,39.12225,"f",19.503204,417.0549,4,1,3,4,3,4,3,2,2,2,2,2,3,2,2,3,3,3,2,4,1,5,4,2,2,3,2,1,2,2,4,2,2,1,2,4,3,1,1
"890", 242,2,20.51343,"m",24.298697,397.6455,2,3,3,2,3,2,3,4,4,3,3,4,3,3,2,1,2,3,1,3,2,3,4,3,3,2,4,2,2,5,1,3,2,2,4,3,5,3,4
"891",  65,2,33.80025,"m",21.869235,459.3911,1,1,3,4,3,1,3,2,4,4,2,4,2,5,1,2,4,2,4,1,4,2,2,3,4,1,1,3,5,3,2,1,5,5,4,2,2,2,3
"892", 922,2,54.63609,"nb",14.251346,369.4628,1,2,2,1,2,3,1,3,2,1,1,2,3,2,1,1,1,3,3,3,3,3,1,1,1,2,1,3,2,1,2,1,1,2,1,1,1,3,1
"893", 831,2,37.39138,"f",25.794475,456.4716,1,3,5,2,2,4,1,1,3,2,2,1,3,5,3,1,4,3,2,2,3,3,3,3,4,1,1,3,3,3,1,3,2,3,4,1,2,3,4
"894", 920,2,30.26615,"m",24.748398,411.9806,4,1,1,5,5,4,1,5,5,2,4,1,3,1,2,1,1,5,4,2,2,1,4,4,3,2,1,5,4,1,3,1,5,5,1,2,1,4,1
"895", 241,2,38.16099,"f", 8.697199,374.6408,2,3,2,3,2,2,1,1,1,1,2,3,2,1,2,4,2,1,2,1,3,3,2,2,1,1,4,1,2,1,3,2,1,1,1,3,1,1,1
"896",  44,2,49.73995,"f",16.927636,341.8307,1,2,5,5,2,1,4,4,3,5,2,2,4,5,2,2,4,3,4,2,1,2,3,5,5,2,1,2,4,4,1,2,4,2,5,1,2,4,4
"897", 789,2,28.91716,"m",15.613122,465.5732,1,4,3,2,3,2,5,3,2,3,1,3,4,2,1,4,2,2,1,2,2,3,3,2,2,2,4,2,3,4,1,4,2,2,4,2,2,4,2
"898", 809,2,53.98812,"m",10.820290,448.0222,2,2,3,1,4,1,2,1,1,3,2,1,3,4,1,3,4,3,1,1,1,1,5,2,2,1,3,2,2,3,1,1,1,1,5,1,1,2,3
"899", 748,2,48.79074,"f",12.711925,477.4495,1,2,4,1,2,1,2,3,4,4,3,2,4,4,2,2,4,1,2,1,2,3,2,2,5,3,3,1,2,5,1,3,3,1,5,2,3,1,3
"900", 640,2,51.27582,"f",18.564816,400.0497,1,2,1,5,4,1,2,2,5,3,1,1,1,3,1,2,1,2,4,1,4,3,1,5,1,1,1,2,5,1,2,1,4,2,4,1,1,2,2
"901", 344,2,39.56528,"f",19.061892,460.8358,3,5,2,2,5,3,4,5,2,2,3,4,4,2,1,5,1,5,1,3,2,5,5,2,2,1,3,4,2,2,3,4,2,5,4,2,3,5,3
"902", 528,2,44.81627,"m",19.963763,360.9491,1,4,3,1,1,2,4,3,3,4,3,3,2,4,4,4,3,2,1,2,2,5,3,2,3,1,4,3,3,1,1,2,1,2,4,3,5,1,4
"903", 645,2,49.78595,"m",18.873876,423.2332,1,4,3,2,3,2,5,1,1,1,2,5,2,2,3,3,1,3,1,2,1,5,3,1,4,1,3,2,2,1,2,5,2,2,2,2,5,3,3
"904", 850,2,48.28151,"m",10.994481,376.6335,2,3,3,3,4,2,3,3,3,5,1,1,4,3,1,4,5,4,2,1,3,2,3,2,5,1,4,5,4,4,1,2,3,2,4,2,1,1,5
"905", 248,2,26.49660,"m",18.627496,454.4009,2,3,4,2,1,4,3,1,3,5,3,3,1,2,2,4,3,1,2,3,3,2,1,4,2,3,3,1,1,2,2,4,3,1,4,2,2,1,4
"906", 612,2,22.49108,"f",19.746314,454.6950,2,3,3,4,3,4,1,4,1,2,2,1,2,2,3,4,1,4,3,4,3,3,3,5,3,4,4,4,3,2,1,2,3,4,5,4,3,2,2
"907", 302,2,44.47505,"m",16.687245,334.8684,1,1,3,1,5,1,1,4,3,3,1,3,3,3,1,1,5,3,2,1,1,1,2,1,2,1,2,3,1,2,1,2,1,3,3,2,2,5,4
"908", 765,2,54.87414,"m",18.767492,381.5677,1,3,3,3,1,3,4,1,2,4,1,2,1,3,1,4,3,1,1,1,4,3,1,2,4,2,4,1,2,2,2,5,3,1,3,1,3,1,2
"909", 139,2,24.86898,"m",16.060323,441.9536,1,3,4,2,1,1,3,1,1,2,1,2,1,3,1,3,3,1,3,1,3,2,1,3,3,1,1,1,3,4,1,3,4,1,3,1,2,1,3
"910",  50,2,51.02452,"m",18.882225,435.8495,3,2,2,3,1,4,2,4,2,2,4,1,2,3,4,1,2,1,3,4,4,1,1,2,4,3,1,1,3,3,4,1,2,1,2,4,1,3,2
"911", 972,2,23.03407,"f",19.316044,460.8586,2,1,3,4,2,3,1,1,1,1,4,1,2,1,2,1,1,1,1,4,4,1,2,4,2,2,1,3,3,2,3,2,2,1,2,1,1,2,1
"912", 814,2,38.11431,"f",16.038636,420.1574,2,1,3,1,3,2,3,5,1,3,3,3,2,2,1,4,3,2,1,2,1,4,4,2,2,1,3,1,2,2,3,2,1,3,3,2,2,2,4
"913", 367,2,30.33654,"f",31.002975,334.9321,4,2,4,2,2,3,2,2,1,5,2,2,3,4,3,2,4,2,5,3,3,3,4,2,4,1,2,1,1,3,2,2,2,1,5,4,2,2,5
"914", 847,2,37.23816,"m",14.616791,463.7936,3,5,1,5,4,2,3,2,4,1,1,3,3,2,1,4,2,5,5,2,4,3,5,4,1,2,2,3,5,1,1,4,5,4,3,1,5,5,1
