"","id","group","age","gender","ffmq.X1","ffmq.X2","ffmq.X3","ffmq.X4","ffmq.X5","ffmq.X6","ffmq.X7","ffmq.X8","ffmq.X9","ffmq.X10","ffmq.X11","ffmq.X12","ffmq.X13","ffmq.X14","ffmq.X15","ffmq.X16","ffmq.X17","ffmq.X18","ffmq.X19","ffmq.X20","ffmq.X21","ffmq.X22","ffmq.X23","ffmq.X24","ffmq.X25","ffmq.X26","ffmq.X27","ffmq.X28","ffmq.X29","ffmq.X30","ffmq.X31","ffmq.X32","ffmq.X33","ffmq.X34","ffmq.X35","ffmq.X36","ffmq.X37","ffmq.X38","ffmq.X39","ic_scoops","ic_rt"
"784", 577,2,40.05727,"f",2,4,3,2,1,1,1,3,3,2,2,2,4,4,1,3,1,4,1,1,2,2,4,2,1,2,1,1,3,2,3,1,4,4,2,1,5,2,2,19.099957,325.1292
"785", 609,2,46.41902,"f",1,2,2,3,1,2,1,2,1,2,4,1,2,3,3,1,2,3,2,1,4,1,1,3,2,3,1,2,2,3,1,1,2,1,2,4,1,1,3,22.193514,450.5489
"786", 119,2,24.98636,"f",2,3,2,5,2,3,2,3,2,2,1,3,5,2,1,1,2,2,5,2,4,2,3,5,3,2,3,5,5,1,1,4,5,4,2,4,2,4,1,21.629594,419.5892
"787", 337,2,32.56696,"m",1,2,2,4,1,1,3,2,4,2,2,3,3,2,1,3,4,2,4,1,3,3,3,4,3,1,3,2,5,3,1,3,3,2,2,1,2,1,2,22.883305,432.1034
"788",  92,2,20.40570,"m",2,4,4,2,3,1,4,2,4,3,3,3,3,3,4,2,3,3,3,1,4,1,2,2,2,2,4,3,1,1,2,4,4,2,1,2,5,1,2,20.596791,390.6683
"789", 607,2,19.07860,"f",1,2,3,3,1,2,3,2,2,2,1,2,2,2,1,2,2,2,4,1,1,2,1,4,4,1,3,1,3,3,2,5,1,1,1,1,3,2,2,22.579447,440.3731
"790", 619,2,54.00954,"m",2,4,2,5,2,1,3,1,5,3,1,2,1,2,2,3,2,1,5,1,4,2,2,4,4,1,3,1,5,2,1,3,5,1,1,2,3,1,1,18.629902,401.2446
"791", 647,2,40.27344,"m",1,1,1,3,2,1,1,2,3,1,1,1,5,1,1,1,2,1,3,1,2,1,2,3,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,17.528973,393.5607
"792",  10,2,39.60958,"f",1,3,2,3,5,2,4,4,2,2,2,3,2,3,3,3,4,3,3,4,3,4,4,4,2,1,4,5,2,3,2,3,1,5,1,2,2,5,3,22.483824,479.0052
"793", 340,2,33.43244,"f",1,1,1,3,1,1,2,1,5,3,1,1,1,2,1,1,2,2,3,1,2,1,1,3,5,1,2,2,3,2,1,1,4,1,1,1,1,1,1,13.454495,392.7313
"794", 628,2,43.31915,"m",1,3,3,1,1,1,2,1,2,3,1,3,1,1,1,5,2,1,1,1,2,3,1,2,1,1,2,2,1,2,1,3,1,1,1,1,5,1,1,17.356470,446.0468
"795", 536,2,54.68034,"f",1,3,4,4,2,2,4,3,4,4,3,4,1,4,1,4,4,3,4,3,4,4,1,5,5,2,5,1,4,5,2,5,3,2,5,2,4,1,5,17.527822,442.1992
"796", 765,2,40.99890,"nb",2,1,1,2,4,2,4,2,2,1,1,5,4,1,1,4,1,4,2,2,3,4,4,4,1,2,4,4,3,1,3,4,5,4,1,1,3,4,1,21.694830,393.4277
"797", 517,2,38.25973,"m",2,3,2,3,2,2,1,4,3,1,1,1,3,2,1,2,2,4,1,3,2,1,3,1,2,3,3,3,2,2,1,1,1,3,1,1,1,4,1,24.602260,368.4071
"798", 975,2,34.14553,"m",2,2,5,1,3,1,4,2,1,4,1,5,2,5,1,5,4,3,1,1,2,3,3,3,5,1,5,4,2,5,2,5,2,2,5,1,2,2,4,21.323528,360.0935
"799",  45,2,49.66923,"m",1,2,1,3,4,1,3,5,4,3,3,2,3,2,1,2,1,3,2,1,2,2,4,2,1,1,3,3,3,1,1,1,4,2,1,3,2,1,2, 9.834324,382.1854
"800", 147,2,34.00990,"f",1,1,1,2,3,2,2,2,3,1,2,2,2,1,2,1,1,3,3,1,1,2,4,1,1,1,2,1,2,1,1,2,2,2,2,1,2,3,1,13.812803,348.2891
"801", 212,2,27.01857,"m",1,1,1,3,2,1,1,1,2,1,3,1,1,1,3,1,2,2,3,4,2,1,1,2,1,3,1,2,1,2,3,1,3,2,1,4,1,3,3,14.104550,432.6014
"802", 279,2,36.30811,"m",1,4,1,1,5,1,5,5,1,2,1,3,2,3,1,4,1,5,1,2,1,4,3,2,1,1,4,3,1,2,1,5,1,3,3,1,3,3,3,18.916230,422.7074
"803", 624,2,31.39895,"f",1,3,2,5,2,1,1,1,2,3,1,3,3,2,3,3,2,3,4,1,5,1,3,2,5,1,4,2,1,2,3,2,2,1,3,1,2,1,2,17.888941,384.5716
"804", 706,2,31.79204,"f",1,3,1,1,1,3,3,1,2,1,1,4,1,1,1,3,1,1,1,1,1,4,1,1,3,2,2,1,1,1,3,3,1,1,1,1,3,1,1,22.043894,393.8513
"805", 489,2,45.59364,"f",3,1,5,3,3,2,3,4,4,5,2,2,4,5,4,4,5,5,4,2,2,2,3,3,5,2,3,3,1,4,1,2,4,4,5,3,2,5,3,22.469955,422.8923
"806", 101,2,53.73923,"m",4,3,4,2,3,2,4,4,2,3,4,3,4,2,1,3,1,2,5,4,3,4,3,4,3,1,2,3,3,1,2,1,4,2,2,3,3,2,3,15.757476,374.9719
"807", 909,2,28.10135,"f",1,4,4,1,1,1,3,1,3,3,1,3,1,4,2,3,5,1,2,1,3,2,3,5,3,1,3,2,3,4,1,4,3,3,5,1,5,2,5,19.258718,405.7085
"808",  88,2,53.05829,"m",1,3,1,1,2,2,2,4,1,1,1,1,3,1,1,2,2,2,1,1,2,2,2,1,5,1,2,4,1,4,1,1,1,3,2,2,1,2,1,12.115392,386.8486
"809", 345,2,49.74716,"f",1,3,1,3,1,1,4,3,3,1,1,3,1,1,1,3,2,2,2,1,4,3,4,2,1,1,3,3,2,1,1,1,3,2,1,1,3,2,2,16.752088,408.2164
"810", 892,2,40.42857,"f",1,3,3,2,5,1,3,3,3,3,2,1,3,1,3,2,2,3,1,3,3,5,5,3,3,1,3,5,4,1,3,4,2,5,4,1,2,4,3,15.662037,372.0264
"811",  82,2,26.65175,"f",1,4,1,5,5,1,4,1,5,1,1,1,4,1,1,4,1,1,4,1,5,5,2,5,1,2,3,1,5,1,2,3,5,5,2,1,2,4,1,21.748787,332.9164
"812", 142,2,50.92882,"f",3,4,1,3,5,2,4,5,4,2,2,2,3,2,2,2,1,5,5,2,4,3,4,5,1,1,4,5,3,2,2,4,3,3,3,2,4,3,3,20.649865,431.6229
"813", 970,2,45.61899,"m",2,4,3,2,2,2,3,2,2,4,2,5,2,3,1,3,2,3,3,1,5,4,3,3,3,2,3,1,2,5,1,3,2,1,2,2,3,3,3,20.757422,397.3483
"814", 272,2,45.45703,"f",2,2,2,5,2,2,2,5,4,2,3,3,3,2,4,1,1,4,4,3,3,1,3,3,4,2,4,3,2,5,2,2,3,1,4,4,3,3,3,14.933244,318.5941
"815", 196,2,46.07456,"m",1,1,3,3,4,1,2,3,2,3,1,1,5,1,1,2,2,3,2,1,4,4,2,3,2,1,2,4,2,1,1,3,1,3,2,1,4,5,2,12.574699,319.5948
"816", 699,2,20.45957,"m",4,3,2,3,3,4,3,3,3,2,1,2,1,2,1,2,4,1,2,2,2,4,2,2,1,2,3,2,2,2,4,3,3,1,3,3,5,2,2,16.345236,351.4808
"817", 484,2,43.86657,"f",1,3,1,1,2,1,3,2,1,1,1,3,3,1,3,1,1,3,3,1,3,2,2,3,3,2,4,4,2,2,1,3,3,3,1,1,3,2,1,21.887031,449.3190
"818", 543,2,38.12000,"f",2,2,2,4,2,3,1,5,3,1,1,4,5,4,2,3,1,2,4,1,2,2,3,1,3,2,3,5,3,3,2,2,4,4,1,3,1,2,2, 8.804037,381.6481
"819", 420,2,21.94687,"m",2,1,5,4,3,2,3,5,2,4,1,3,4,4,2,2,3,3,4,1,3,3,2,4,4,1,3,2,5,2,1,1,5,5,2,2,4,4,3,23.805332,456.9829
"820", 835,2,40.77890,"f",2,3,2,3,2,2,2,1,3,3,1,3,2,2,2,1,4,2,3,2,2,1,1,1,5,1,2,3,2,5,1,1,3,2,1,1,2,4,1,21.731447,397.1287
"821", 312,2,45.86261,"m",1,3,1,4,1,2,5,1,2,2,1,3,2,2,1,5,1,2,3,1,3,3,3,1,1,3,3,2,3,1,1,3,3,1,3,3,4,2,3, 6.308668,433.6412
"822",  18,2,18.52841,"m",1,4,3,2,3,4,3,4,1,1,2,3,3,3,1,3,2,4,3,2,4,3,2,3,1,2,2,2,4,2,2,4,1,2,2,1,4,3,2,29.131276,496.2023
"823", 400,2,23.97100,"f",2,3,1,5,3,1,3,5,3,2,2,3,3,2,3,2,2,2,2,1,1,2,2,2,3,1,5,3,2,5,3,4,3,3,3,2,5,2,4,23.954434,398.7746
"824", 988,2,40.95790,"f",3,2,2,3,3,3,1,4,1,4,3,1,1,2,1,2,4,2,3,1,2,1,4,3,3,1,1,1,3,3,1,1,3,4,5,3,2,2,3,17.501392,394.7727
"825", 376,2,42.49395,"f",1,1,2,2,2,1,1,3,2,2,1,1,3,1,1,1,3,1,3,1,5,1,2,4,3,2,4,4,2,3,1,2,3,2,3,1,1,1,2,21.014401,402.2666
"826", 225,2,48.87782,"f",1,3,1,1,4,1,1,4,3,2,1,4,2,1,2,2,2,4,4,2,3,1,5,4,3,3,1,4,5,1,2,1,4,5,1,2,2,4,2,16.416664,444.6695
"827", 753,2,23.00367,"f",2,5,2,4,1,2,4,1,3,3,4,4,3,3,3,3,1,1,5,4,4,2,2,3,2,1,4,1,5,2,3,3,5,3,3,3,4,3,5,20.282160,413.5889
"828", 977,2,18.14860,"f",2,3,4,2,2,2,3,4,3,3,3,3,1,5,2,3,5,1,3,1,2,4,1,3,5,3,3,3,3,3,3,2,2,1,2,3,2,2,3,25.335293,468.9940
"829", 998,2,32.00672,"f",4,3,1,2,4,2,3,4,1,1,4,2,2,1,4,3,3,4,1,4,1,3,4,1,1,3,4,3,1,1,2,4,1,2,1,4,3,3,1,12.363474,483.6858
"830",  80,2,35.69175,"f",1,1,1,4,5,2,3,3,4,2,4,1,2,1,2,1,1,1,3,2,4,2,1,4,1,1,3,1,2,2,2,2,4,2,2,3,1,3,1,15.692572,336.8074
"831", 412,2,49.67853,"m",3,2,3,3,3,3,2,1,4,3,3,1,2,3,2,4,2,2,1,4,2,1,2,1,4,3,1,1,3,3,2,1,3,3,3,4,1,2,2,18.299993,423.4256
"832", 613,2,34.06129,"m",1,1,1,2,3,3,2,2,3,2,1,3,2,2,1,2,1,1,3,1,3,3,1,3,3,1,2,2,3,3,2,3,2,1,3,1,2,3,4,16.584197,401.6191
"833", 781,2,45.97971,"f",2,3,3,2,3,2,1,3,4,5,1,2,5,3,1,3,4,3,5,1,5,4,2,5,4,2,5,2,5,3,1,2,5,3,4,2,1,4,3,16.856930,379.3591
"834", 819,2,44.62735,"f",1,3,3,3,5,1,2,5,2,3,1,3,5,4,1,5,3,3,2,1,2,4,4,1,2,1,2,5,1,2,1,2,2,5,2,2,4,4,2,21.944904,437.0404
"835",  70,2,54.76795,"f",1,2,4,3,1,1,1,2,2,4,1,2,2,4,1,3,4,4,2,1,1,1,4,3,5,1,1,3,3,2,1,1,1,3,4,1,1,2,4,22.699352,520.8205
"836", 851,2,53.16754,"m",1,4,4,2,4,1,4,5,1,5,2,2,4,4,1,1,4,5,4,2,2,3,4,1,2,1,1,3,2,4,1,3,3,3,4,2,2,5,3,17.683339,424.2729
"837",  94,2,42.60136,"f",1,4,3,2,3,2,2,4,1,1,1,3,2,3,1,2,3,1,2,3,3,2,1,1,3,3,5,1,2,2,1,3,1,2,3,3,3,1,3,19.084459,347.1203
"838",  72,2,52.78977,"f",4,2,1,4,2,2,3,3,4,1,3,3,4,1,4,2,1,3,4,2,3,2,3,4,1,1,3,3,1,3,4,3,2,2,1,2,4,3,1,17.331627,392.1600
"839", 334,2,21.47682,"m",1,2,3,3,3,2,2,3,4,4,4,2,5,3,3,2,3,3,3,1,2,4,4,4,2,3,3,5,3,4,1,3,3,3,4,1,2,4,4,20.645741,443.6064
"840", 249,2,40.44846,"m",1,1,4,4,3,1,1,4,2,1,1,2,3,3,1,2,2,2,1,1,3,3,3,3,3,2,3,3,2,4,1,3,2,4,5,1,2,4,2,17.656061,324.8570
"841", 755,2,28.02785,"f",1,4,2,3,4,3,2,4,3,3,3,1,5,3,3,3,2,4,3,1,2,4,4,2,2,1,2,4,2,4,2,3,1,5,3,4,2,4,2,12.361294,368.5176
"842",  30,2,54.75593,"m",1,4,2,2,2,2,2,2,3,3,1,3,2,1,1,3,5,4,1,1,3,3,2,3,1,2,4,4,4,3,1,1,3,2,3,1,3,3,2, 9.188727,452.2934
"843", 183,2,33.93792,"m",1,2,2,2,5,3,3,3,4,2,2,2,3,3,4,2,1,3,4,4,3,2,5,2,3,4,2,2,4,3,2,3,4,3,2,4,1,2,3,26.703375,459.8788
"844", 255,2,20.88981,"f",1,3,2,1,3,2,1,4,3,1,3,2,3,1,3,4,3,3,3,2,1,1,3,3,1,1,1,2,3,3,2,2,3,2,1,2,2,2,1,19.543884,413.9137
"845",  41,2,48.73765,"m",3,3,2,5,4,3,2,4,4,2,3,3,5,5,2,2,2,5,3,1,3,1,5,4,4,2,2,4,2,2,1,4,3,4,3,3,3,4,2,20.153994,416.5380
"846", 381,2,20.44951,"m",3,2,3,4,4,1,2,2,5,1,2,2,4,3,1,4,2,3,5,2,3,5,3,5,3,1,3,3,4,3,2,3,3,2,4,1,3,4,1,22.562702,454.0577
"847", 797,2,35.66856,"m",1,5,1,1,5,2,5,3,2,4,1,4,3,1,1,4,4,4,2,1,1,5,5,1,3,1,4,5,2,1,1,5,1,2,4,2,4,4,2,10.293596,429.1140
"848", 395,2,48.70614,"f",1,3,1,4,2,2,1,3,4,1,3,2,3,1,1,3,2,2,1,3,4,2,3,2,3,1,2,4,2,3,1,1,3,2,2,1,2,4,4,14.126316,381.3333
"849", 117,2,45.64723,"f",1,3,2,5,5,1,4,4,4,3,1,3,4,2,1,2,4,4,3,1,5,2,5,3,4,1,3,5,5,3,2,2,5,4,5,1,2,4,2,21.580900,367.8240
"850", 150,2,45.94117,"f",2,2,4,5,5,2,2,5,5,4,1,2,4,4,1,2,2,3,5,1,4,4,5,5,3,1,4,2,3,4,1,2,4,3,3,1,2,5,1,22.595016,437.0801
"851", 506,2,32.10101,"f",2,3,4,3,4,2,3,4,3,2,1,3,3,3,2,3,5,2,2,3,3,2,3,3,4,2,4,1,4,4,2,4,3,2,2,2,3,3,3,16.971070,433.3772
"852", 749,2,18.20126,"f",1,3,1,5,3,1,3,4,5,1,2,4,4,3,2,4,1,3,4,1,5,3,5,5,1,1,4,5,4,2,1,3,4,4,1,1,3,5,2,32.021497,373.6131
"853", 663,2,21.96575,"m",2,3,3,1,4,1,4,1,2,2,1,2,2,3,2,5,3,3,2,1,3,3,3,1,3,2,3,4,2,4,2,4,3,5,3,4,4,5,2,16.653044,399.2325
"854", 829,2,22.03092,"f",2,4,2,1,1,2,2,3,1,3,1,4,1,1,3,4,4,4,1,4,1,5,1,1,2,3,4,2,1,1,3,3,2,1,2,4,3,1,1,10.970566,377.2839
"855", 434,2,48.78487,"m",1,2,3,2,1,1,1,3,1,5,1,4,1,4,1,5,3,2,1,2,1,1,4,1,3,1,4,1,1,3,2,3,1,1,5,1,4,1,5,20.478734,407.5337
"856", 974,2,32.53668,"f",1,3,2,1,3,1,4,4,4,5,1,3,3,2,2,2,4,4,3,2,2,2,2,2,3,1,2,3,3,1,2,2,2,3,4,2,3,3,4,14.507563,431.5299
"857", 692,2,22.40480,"f",1,2,2,1,1,2,1,3,2,2,2,1,1,3,3,1,2,2,1,2,1,1,1,1,3,2,1,1,1,2,1,1,1,3,4,1,1,3,3,17.569566,390.7134
"858", 704,2,51.42503,"m",1,4,3,2,1,1,3,4,2,1,1,4,4,2,2,2,3,2,3,1,2,3,3,2,2,2,4,4,2,1,1,3,3,1,3,3,4,2,2,16.105645,337.4512
"859",1000,2,40.74897,"m",4,1,2,2,3,3,2,1,2,3,2,1,3,3,2,3,2,3,4,3,3,3,2,5,2,3,1,3,4,2,4,2,1,4,1,1,3,1,2,20.724963,389.6931
"860", 341,2,31.10490,"f",2,1,1,4,3,3,1,2,2,3,1,2,1,1,4,1,3,2,3,4,4,2,4,1,2,4,2,3,4,4,2,2,3,1,3,4,1,2,1,17.615395,360.1618
"861",  97,2,46.69153,"m",2,1,3,1,1,3,1,2,2,4,3,1,3,2,3,2,2,1,1,3,1,2,4,1,1,3,1,1,2,4,4,2,3,1,2,3,1,3,3,18.341984,363.3107
"862", 518,2,35.85224,"f",4,4,3,3,4,3,2,2,4,3,3,1,5,3,2,3,2,4,4,3,2,3,3,1,1,2,2,4,1,3,1,3,2,3,4,2,3,1,3,19.713556,439.3010
"863", 435,2,54.54795,"m",1,3,4,1,4,1,2,4,3,4,1,3,1,4,1,4,4,2,2,1,3,2,3,1,4,1,3,2,1,5,1,4,1,1,4,1,2,3,4,14.745780,395.2500
"864", 730,2,45.58892,"f",2,4,1,3,3,2,1,5,3,1,1,2,4,2,1,2,1,5,4,2,3,4,4,2,1,3,2,4,3,1,2,3,3,4,2,2,1,5,1,15.151234,339.7904
"865", 283,2,49.09070,"m",3,2,1,2,4,3,4,2,1,1,4,1,1,2,3,4,1,3,1,3,1,3,3,1,1,3,3,2,1,1,3,4,1,2,1,3,3,2,3,20.377815,414.6777
"866",  99,2,30.98026,"m",1,1,3,1,1,3,1,2,2,2,1,1,2,2,3,1,2,1,1,2,1,2,1,1,3,1,1,1,3,4,2,1,1,1,1,2,1,1,2,17.447387,418.4415
"867", 211,2,48.14089,"m",1,5,2,3,2,1,1,1,3,1,3,3,1,3,1,2,3,1,2,1,3,1,2,2,1,2,3,2,4,2,1,3,5,1,2,1,1,1,4,11.703126,440.2875
"868", 203,2,27.54400,"f",2,1,1,2,1,1,2,1,1,2,3,3,2,1,4,2,1,1,2,2,3,3,1,2,2,1,1,1,1,1,1,3,1,1,2,1,5,3,3,15.046668,362.4142
"869", 173,2,18.29746,"m",4,1,1,2,1,3,1,2,1,3,1,1,2,3,3,1,4,2,2,4,1,2,3,2,2,3,2,2,1,2,3,2,1,1,1,4,2,4,2,13.661276,337.0424
"870",  21,2,35.78803,"f",1,3,5,1,4,2,2,3,1,5,1,3,4,5,2,1,5,4,3,3,1,1,2,1,4,2,1,2,3,5,2,1,1,3,5,1,1,3,5,18.172696,420.8256
"871", 570,2,31.84115,"m",2,1,3,5,2,2,2,2,4,2,1,4,2,4,3,3,1,1,2,1,2,5,2,3,2,3,2,1,2,1,3,2,2,1,1,2,3,1,1,22.165895,472.2999
"872", 989,2,37.33737,"m",2,3,1,2,2,2,2,3,3,1,1,4,1,2,1,3,1,3,2,3,4,4,2,1,1,1,1,2,2,1,1,3,2,3,1,1,1,1,1,12.277245,441.6439
"873", 316,2,48.67984,"m",3,2,3,2,4,4,1,5,3,5,3,2,2,5,4,2,3,3,3,4,4,3,5,4,4,3,5,4,3,5,1,3,4,4,2,3,2,4,2,15.374720,316.6370
"874", 985,2,37.94050,"m",1,2,3,2,4,2,1,4,4,4,1,1,5,2,2,1,3,3,4,1,4,1,4,2,4,2,1,4,2,3,1,1,3,4,3,2,1,4,4,24.275142,469.4463
"875", 223,2,37.59202,"f",2,1,2,5,2,2,2,2,2,4,1,2,2,2,1,2,4,2,3,2,2,2,4,2,3,1,1,3,4,3,1,1,2,2,4,2,1,2,3,16.619975,390.4336
"876", 529,2,40.26619,"m",2,2,4,1,5,2,4,2,1,4,3,3,2,5,3,3,3,3,1,3,1,2,2,2,4,3,3,1,1,3,1,2,1,2,4,3,4,3,4,12.529445,318.2148
"877", 594,2,30.80688,"f",3,3,3,3,2,2,3,3,4,3,4,4,4,5,3,4,4,3,4,4,4,3,3,2,3,3,5,2,3,4,3,1,5,3,2,3,3,3,2,26.992636,309.3093
"878", 962,2,46.21679,"f",1,1,4,2,2,1,2,4,1,2,1,4,3,3,1,2,2,1,1,1,1,4,2,1,4,1,3,3,1,3,1,3,1,3,3,1,4,2,2,11.937087,411.8649
"879", 246,2,40.79855,"f",1,3,1,2,1,1,4,2,1,3,1,5,1,2,2,3,4,1,3,1,2,4,3,2,1,3,3,1,1,4,3,5,4,2,4,2,4,3,3,12.773918,361.2526
"880", 500,2,44.65513,"m",1,4,1,1,1,1,5,3,2,3,1,4,3,1,1,4,2,2,2,1,4,3,1,3,3,1,3,3,3,2,1,5,3,2,1,1,5,4,3,12.062788,407.1293
"881", 891,2,29.04854,"m",1,3,1,3,2,1,2,2,3,2,2,2,2,1,1,2,3,2,5,1,3,2,3,5,1,1,2,2,4,2,1,1,5,2,3,2,1,2,3,17.566641,404.3362
"882", 353,2,29.81358,"m",1,2,4,1,4,1,3,3,1,5,1,3,3,1,2,3,4,3,1,1,1,3,1,1,4,1,2,3,1,4,1,2,1,2,4,1,2,1,4,16.978292,432.1293
"883", 739,2,53.98338,"f",1,3,2,2,2,3,1,2,2,1,1,3,3,1,1,3,2,4,3,1,2,3,3,3,3,1,2,1,2,2,1,4,3,2,2,1,4,4,1,10.015006,362.9991
"884", 238,2,37.52147,"f",4,1,2,4,3,1,1,2,4,1,2,1,2,1,2,1,1,3,3,3,2,1,2,3,1,3,1,2,3,1,3,1,4,2,1,3,1,2,1,15.807901,460.0880
"885", 462,2,39.12763,"m",2,3,2,3,4,3,4,4,3,3,3,3,3,3,1,4,2,4,3,2,2,4,4,1,3,3,2,2,1,2,2,2,2,3,3,3,5,2,3,24.403805,337.5852
"886", 767,2,28.25849,"m",1,4,2,4,5,2,3,3,1,1,1,4,4,1,1,5,1,3,4,1,2,4,5,2,1,1,3,5,3,1,1,4,4,5,1,1,4,4,1,11.335922,458.8470
"887",  13,2,23.55534,"m",1,4,2,5,3,1,3,4,4,1,1,3,4,2,1,2,1,5,3,1,3,2,3,3,1,2,1,2,3,1,1,3,2,5,2,1,1,3,3,28.247515,356.1038
"888", 111,2,27.29720,"f",1,2,4,3,2,1,1,3,2,2,1,2,2,2,1,2,1,1,2,1,1,1,3,2,3,1,2,3,3,2,1,1,1,1,2,1,1,2,1,21.610061,357.0513
"889", 443,2,28.99978,"m",2,3,3,4,3,1,2,4,3,4,2,3,5,4,1,2,1,4,5,3,4,1,4,5,3,1,4,5,5,4,2,5,4,5,3,1,5,4,1,30.101436,268.3771
"890", 633,2,42.64162,"f",2,2,5,4,2,1,3,3,3,4,2,3,4,3,2,2,3,2,3,3,5,3,1,3,3,2,3,3,3,4,2,3,4,3,3,1,4,1,5,16.922545,403.6965
"891", 389,2,52.12034,"m",1,4,2,3,1,2,4,1,3,1,1,3,1,1,2,1,2,1,4,1,4,5,2,4,1,2,5,2,4,3,2,4,2,2,3,1,3,2,2,11.932185,449.8513
"892", 325,2,37.16701,"f",1,5,2,4,4,1,2,4,5,3,1,4,2,2,1,2,1,4,3,1,4,3,4,3,2,2,4,3,3,1,1,4,3,5,1,1,4,4,2,12.062475,381.9118
"893", 651,2,21.49577,"m",1,3,3,2,4,4,4,4,1,3,3,5,4,2,3,4,4,3,2,1,1,5,3,1,2,1,3,3,2,2,1,5,3,4,3,1,4,3,4,26.964421,405.1379
"894", 330,2,38.06501,"f",2,1,1,2,2,1,1,2,2,3,1,2,2,3,1,2,3,2,2,1,1,1,4,1,2,1,1,3,1,3,1,1,2,2,1,1,1,2,4, 9.961086,429.7430
"895", 452,2,49.99396,"m",1,4,4,1,5,1,3,1,1,3,1,4,3,3,3,4,2,2,2,2,1,3,4,1,2,1,5,4,1,3,2,3,1,4,4,2,2,4,1,15.388129,397.3125
"896", 382,2,39.71496,"m",3,1,2,2,3,2,3,4,2,3,4,2,3,1,4,1,3,1,1,4,2,1,4,2,1,1,2,1,3,2,3,1,1,2,1,4,1,2,1,20.842661,447.7148
"897",   3,2,48.62266,"m",2,5,4,2,1,3,3,1,1,3,1,4,1,3,2,3,3,1,1,2,1,5,2,2,3,4,5,2,1,2,4,5,1,1,3,4,5,3,5, 9.370659,404.3190
"898", 359,2,31.06305,"f",2,1,1,2,5,1,1,4,3,1,1,3,3,1,1,4,1,2,1,1,1,3,4,2,1,4,1,5,3,2,1,1,2,3,1,1,1,4,1,15.655466,549.2263
"899", 303,2,52.15766,"m",2,4,2,4,1,3,5,2,3,2,3,4,3,1,3,5,1,4,2,3,2,5,2,2,1,2,5,2,1,1,2,3,3,1,2,2,4,1,1,16.257094,385.5861
"900", 771,2,34.19012,"f",2,4,5,3,5,1,1,4,3,3,1,3,4,5,2,2,4,4,3,1,2,3,4,1,3,1,2,2,2,4,1,2,4,3,5,1,3,4,5,18.675005,429.0641
"901", 576,2,33.13596,"m",1,3,1,2,2,3,1,1,3,3,3,3,1,1,3,1,1,1,4,1,2,1,3,4,1,3,1,1,2,2,4,1,4,3,3,3,2,2,4,18.035857,389.1256
"902", 901,2,25.86682,"m",2,1,2,4,1,1,2,1,4,2,1,5,4,2,1,2,2,3,1,3,3,2,1,3,1,1,2,2,5,2,2,2,5,1,1,2,2,2,1,22.289508,365.5730
"903", 243,2,32.17516,"m",1,2,2,5,5,1,1,4,3,3,1,1,5,1,2,1,2,5,5,2,1,1,4,3,2,1,1,3,5,1,1,1,4,4,2,1,1,4,3,19.650839,388.8233
"904", 368,2,45.35311,"m",1,2,5,2,5,1,1,3,1,5,1,1,5,4,1,2,5,5,3,1,3,3,3,1,4,1,2,5,1,5,1,2,2,5,4,1,2,3,4,14.831468,406.8241
"905", 259,2,38.77747,"m",1,4,1,1,1,1,3,3,1,2,3,2,4,1,2,3,1,4,1,3,1,4,5,2,1,2,2,5,1,1,2,4,1,2,1,1,3,5,3, 4.054863,398.5582
"906", 477,2,18.26130,"f",1,2,4,4,3,2,1,3,3,3,4,2,3,4,1,1,1,3,3,1,3,4,3,4,2,1,3,4,4,4,2,3,1,2,4,1,2,3,3,21.334169,350.6981
"907", 177,2,45.01034,"m",3,2,1,1,1,4,3,1,2,3,3,3,2,2,4,2,2,1,1,3,3,2,1,2,3,2,2,1,1,1,2,1,2,1,3,2,1,1,2,11.348612,366.4900
"908", 188,2,30.83377,"m",3,3,2,5,1,4,3,1,3,3,1,3,1,4,4,4,2,1,1,4,3,4,2,1,4,2,3,1,4,3,2,3,1,1,2,2,4,1,1,16.705878,342.2914
"909", 640,2,35.44437,"f",3,3,3,5,2,3,2,3,5,3,4,2,4,1,2,3,3,2,5,4,5,2,2,5,2,1,3,2,4,2,3,2,3,3,3,4,3,2,2,19.351669,469.5375
"910", 732,2,23.86839,"f",1,4,3,2,5,2,2,3,1,1,1,2,3,3,2,2,3,4,2,3,1,3,3,2,3,1,4,2,1,5,3,3,3,3,2,2,3,1,3,18.158986,375.8237
"911", 288,2,23.57280,"f",4,3,1,2,3,3,3,5,3,1,1,1,4,1,1,4,1,3,3,4,4,2,4,3,1,1,1,3,4,2,2,3,3,1,1,3,3,5,2,19.511791,386.6651
"912", 604,2,20.90037,"f",1,2,1,3,3,1,1,2,4,1,1,1,2,2,1,1,2,2,2,1,1,1,4,2,1,1,2,2,1,1,1,1,1,3,2,1,1,3,1,13.457333,439.1377
"913", 927,2,46.08586,"f",4,4,1,2,4,2,3,2,1,3,3,3,2,4,3,2,1,3,1,4,3,4,4,1,2,4,4,2,1,1,3,4,3,2,2,3,3,2,1,16.467624,488.0802
"914", 263,2,30.77343,"m",3,4,4,3,4,4,4,4,2,1,2,4,1,3,3,4,3,3,1,3,2,4,1,1,4,3,3,1,1,4,4,3,2,3,4,4,4,3,3,13.869319,403.7125
